hit view=0 wire=497 mult=1 multMC=1 simX=112.373 simTick=2816.83 recX=112.397 recTick=2817.25 RMS=3.70963 sigma=0.284372 startTick=2805 endTick=2827 deltaX=0.0234683 deltaTicks=0.421199 nRoiADCs=116 nHitADCs=22 nRawADCs=6400 backtrackerX=112.348
2834,0.115138
2835,0.124753
2836,0.157868
2837,0.203268
2838,0.24637
2839,0.279291
2840,0.300988
2841,0.310639
2842,0.30128
2843,0.259416
2844,0.172191
2845,0.0379998
2846,-0.127752
2847,-0.297162
2848,-0.440831
2849,-0.535531
2850,-0.56367
2851,-0.510193
2852,-0.36585
2853,-0.137759
2854,0.14164
2855,0.41728
2856,0.628031
2857,0.730148
2858,0.716047
2859,0.618263
2860,0.495013
2861,0.402965
2862,0.369924
2863,0.381228
2864,0.388527
2865,0.339862
2866,0.217141
2867,0.0569007
2868,-0.0655532
2869,-0.084522
2870,0.00784269
2871,0.151077
2872,0.252948
2873,0.245012
2874,0.118163
2875,-0.0788645
2876,-0.266588
2877,-0.367185
2878,-0.33096
2879,-0.153496
hit view=0 wire=504 mult=1 multMC=3 simX=111.665 simTick=2804.11 recX=111.711 recTick=2804.94 RMS=3.98909 sigma=0.190851 startTick=2788 endTick=2821 deltaX=0.0464674 deltaTicks=0.833976 nRoiADCs=116 nHitADCs=33 nRawADCs=6400 backtrackerX=111.664
2757,0.330455
2758,0.34721
2759,0.304896
2760,0.209413
2761,0.0698035
2762,-0.0899647
2763,-0.225988
2764,-0.291938
2765,-0.270683
2766,-0.192365
2767,-0.118973
2768,-0.104258
2769,-0.159925
2770,-0.25386
2771,-0.339407
2772,-0.390575
2773,-0.415749
2774,-0.441274
2775,-0.480027
2776,-0.510932
2777,-0.486776
2778,-0.366481
2779,-0.149389
2780,0.113836
2781,0.343362
2782,0.471471
2783,0.475404
2784,0.381831
2785,0.245335
2786,0.120351
2787,0.0440245
2788,0.032588
2789,0.0837489
2790,0.180204
2791,0.295947
2792,0.407287
2793,0.506316
2794,0.613543
2795,0.787849
2796,1.12853
2797,1.75803
2798,2.77769
2799,4.20827
2800,5.94696
2801,7.77151
2802,9.39694
2803,10.5591
2804,11.0867
2805,10.9338
2806,10.1689
2807,8.93748
2808,7.42213
2809,5.81213
2810,4.28122
2811,2.96449
2812,1.93607
2813,1.20045
2814,0.707498
2815,0.384579
2816,0.166462
2817,0.00898321
2818,-0.111806
2819,-0.204206
2820,-0.263234
2821,-0.274006
2822,-0.221283
2823,-0.103921
2824,0.054291
2825,0.206736
2826,0.301343
2827,0.304707
2828,0.21825
2829,0.0764349
2830,-0.0704133
2831,-0.177297
2832,-0.220207
2833,-0.203275
2834,-0.156253
2835,-0.119943
2836,-0.122415
2837,-0.159817
2838,-0.197966
2839,-0.196355
2840,-0.137443
2841,-0.0407287
2842,0.0452776
2843,0.0658533
2844,-0.0135096
2845,-0.186985
2846,-0.404808
2847,-0.592639
2848,-0.686548
2849,-0.662413
2850,-0.541401
2851,-0.372401
2852,-0.20774
2853,-0.0857359
2854,-0.0214759
2855,-0.00306385
2856,0.00370103
2857,0.0375432
2858,0.116306
2859,0.221024
2860,0.304105
2861,0.318424
2862,0.246694
2863,0.11009
2864,-0.0472557
2865,-0.182411
2866,-0.268571
2867,-0.297279
2868,-0.277188
2869,-0.234576
2870,-0.207608
2871,-0.225886
2872,-0.284772
